layer,head,sq_diff
26,8,220.5498046875
26,9,54.8291015625
26,10,5.810546875
26,11,94.177734375
26,12,-41.9296875
26,13,77.7744140625
26,14,-3.39013671875
26,15,0.41845703125
26,16,163.26171875
26,17,59.978515625
26,18,74.51953125
26,19,56.24267578125
26,20,182.0419921875
26,21,29.9404296875
26,22,13.34326171875
26,23,26.564453125
26,24,80.62890625
26,25,77.7587890625
26,26,150.9443359375
26,27,-19.2333984375
26,28,45.2177734375
26,29,54.30078125
26,30,19.0986328125
26,31,66.109375
27,0,99.630859375
27,1,289.40625
27,2,47.3896484375
27,3,290.353515625
27,4,93.712890625
27,5,114.416015625
27,6,-17.599609375
27,7,3.81640625
27,8,197.376953125
27,9,63.8486328125
27,10,5.67578125
27,11,192.58203125
27,12,20.58203125
27,13,119.458984375
27,14,-38.6171875
27,15,43.2744140625
27,16,35.583984375
27,17,-2.39111328125
27,18,231.435546875
27,19,160.6953125
27,20,80.13671875
27,21,118.65625
27,22,5.9375
27,23,181.140625
27,24,-35.3125
27,25,286.56640625
27,26,151.59375
27,27,253.50390625
27,28,111.31640625
27,29,69.4013671875
27,30,190.822265625
27,31,126.2109375
28,0,31.79296875
28,1,340.71484375
28,2,159.62890625
28,3,191.412109375
28,4,354.63671875
28,5,113.72265625
28,6,138.748046875
28,7,23.1875
28,8,433.72265625
28,9,-6.2578125
28,10,97.4951171875
28,11,107.240234375
28,12,41.1484375
28,13,41.08984375
28,14,67.349609375
28,15,-143.9609375
28,16,60.3984375
28,17,87.75
28,18,144.890625
28,19,220.015625
28,20,57.63671875
28,21,57.080078125
28,22,286.70703125
28,23,-6.72412109375
28,24,287.0625
28,25,-45.14013671875
28,26,-54.19921875
28,27,-52.4765625
28,28,150.62109375
28,29,222.42578125
28,30,38.1640625
28,31,189.23046875
29,0,-102.1875
29,1,383.609375
29,2,49.513671875
29,3,387.90234375
29,4,-13.970703125
29,5,-35.392578125
29,6,225.796875
29,7,302.453125
29,8,358.25390625
29,9,-15.72265625
29,10,-84.8583984375
29,11,510.234375
29,12,233.41796875
29,13,26.640625
29,14,-87.78515625
29,15,-52.31640625
29,16,342.85546875
29,17,-28.140625
29,18,88.580078125
29,19,174.376953125
29,20,233.796875
29,21,-32.859375
29,22,430.13671875
29,23,35.111328125
29,24,150.603515625
29,25,304.39453125
29,26,228.234375
29,27,437.9140625
29,28,213.01953125
29,29,312.685546875
29,30,391.494140625
29,31,121.6796875
30,0,79.515625
30,1,214.80859375
30,2,45.576171875
30,3,347.51171875
30,4,216.82421875
30,5,350.2109375
30,6,371.421875
30,7,114.01171875
30,8,477.140625
30,9,131.76171875
30,10,179.84375
30,11,177.3203125
30,12,39.12109375
30,13,108.12890625
30,14,234.8828125
30,15,434.6015625
30,16,-73.24609375
30,17,-203.7265625
30,18,104.79296875
30,19,278.2734375
30,20,335.1796875
30,21,-31.6796875
30,22,475.046875
30,23,-83.37890625
30,24,429.30078125
30,25,529.03125
30,26,76.095703125
30,27,144.3203125
30,28,207.2265625
30,29,47.3125
30,30,504.234375
30,31,232.04296875
31,0,64.58056640625
31,1,359.1640625
31,2,114.4384765625
31,3,177.755859375
31,4,89.791015625
31,5,-64.8046875
31,6,248.654296875
31,7,71.31640625
31,8,213.2265625
31,9,634.125
31,10,549.85546875
31,11,111.98388671875
31,12,413.60546875
31,13,133.87109375
31,14,87.775390625
31,15,367.42578125
31,16,-16.0625
31,17,236.12109375
31,18,159.833984375
31,19,436.88671875
31,20,355.3359375
31,21,49.21484375
31,22,1965.75
31,23,325.63671875
31,24,52.96435546875
31,25,-41.140625
31,26,103.4140625
31,27,125.66015625
31,28,521.7421875
31,29,76.201171875
31,30,168.0546875
31,31,129.4384765625
